id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33581565,Modern Ft Lauderdale Pool Home,136307195,David,,Fort Lauderdale,26.11171,-80.16461,Entire home/apt,278,3,80,9/13/2021,3.45,1,227,39,
33590663,The Seahorse Ranch | 3BR Pool Home near Beaches,248325506,Vito,,Fort Lauderdale,26.14465,-80.14192,Entire home/apt,237,3,150,9/20/2021,5.93,1,129,54,
33592946,Quiet Neighborhood,157193007,Irene,,Coconut Creek,26.29405,-80.18822,Private room,60,1,39,6/23/2021,9.67,2,169,10,
33592961,PRIVATE ROOM DANIA *10 % OFF ANNIVERSARY SPECIAL,121488927,Penny,,Dania Beach,26.05119,-80.14166,Private room,47,1,86,7/17/2021,3.11,3,306,12,
33593966,PRIVATE ROOM SANITIZED 10% OFF ANNIVERSARY SPECIAL,121488927,Penny,,Dania Beach,26.05001,-80.14216,Private room,54,1,81,8/7/2021,2.72,3,122,27,
33620342,Boat & Captain | Waterfront Home | Heated Pool !,9537787,Jonathan,,Fort Lauderdale,26.09012,-80.18117,Entire home/apt,1300,3,42,8/20/2021,1.97,6,118,24,
33626859,❤️Cabana house*5 mins to Beach*private pool*,114425353,Donovan,,Fort Lauderdale,26.16659,-80.12089,Entire home/apt,244,2,24,9/6/2021,0.97,5,64,9,
33635560,NEW 2 BEDROOMS CONDO BY SAWGRASS MALL,6204254,Carlos,,Plantation,26.12996,-80.31938,Entire home/apt,125,7,28,9/2/2021,1.1,3,244,9,
33640137,On the Beach 49th Floor Fully luxury furnished,23612517,Gabriela,,Hallandale Beach,25.98548,-80.11942,Entire home/apt,139,30,1,1/12/2020,0.05,2,115,0,
33643841,Private room for one person or couple,8346404,Lourdes,,Fort Lauderdale,26.13192,-80.11495,Private room,90,1,0,,,1,89,0,
33655952,SEABREEZE VILLA BY THE SEA!,95345600,Janet,,Lauderdale By The Sea,26.19145,-80.10056,Entire home/apt,195,3,54,9/11/2021,2.63,10,250,23,
33658724,"Waterfront room next to beach, bottom floor.",245096543,Joanne,,Hollywood,26.02855,-80.12533,Private room,100,2,14,9/6/2021,5.32,3,223,12,
33659084,Efficiency Room with Kitchen,245096543,Joanne,,Hollywood,26.02871,-80.12506,Private room,100,5,4,7/28/2021,0.13,3,230,3,
33660936,SURF & SAND VILLA BY THE SEA- 5 Min Walk to Beach,95345600,Janet,,Lauderdale By The Sea,26.18996,-80.10114,Entire home/apt,175,3,57,9/19/2021,2.33,10,244,29,
33675143,"APARTMENT #1, FIRTS FLOOR ,CLOSE TO THE BEACH",219844806,Maria,,Hollywood,26.01098,-80.1164,Entire home/apt,69,1,75,8/8/2021,3.54,16,350,35,
33682737,Modern Mid Century w/ Pool ☀︎ Beach 5 Min Walk ☀︎,15828666,Matt,,Fort Lauderdale,26.13292,-80.10825,Entire home/apt,138,30,0,,,1,365,0,
33684795,Two Apartments & Heated Community Pool,4246703,Matthew,,Fort Lauderdale,26.08864,-80.15657,Entire home/apt,233,1,98,5/20/2021,3.43,52,145,20,
33704348,Updated houseboat in downtown Ft Lauderdale,247109,Jason,,Fort Lauderdale,26.12147,-80.16391,Entire home/apt,71,1,215,9/8/2021,8.14,5,163,82,
33712305,Stunning and Modern Beach House,33295885,Yarden,,Hollywood,26.0514,-80.11341,Entire home/apt,2000,3,0,,,56,145,0,
33716142,3 Bedrooms Oasis House with Pool in Ft Lauderdale,254151037,Sebastien,,Fort Lauderdale,26.14315,-80.12814,Entire home/apt,205,4,46,8/16/2021,10.22,1,141,20,
33733412,3 MO. RENTAL Balcony Ocean View at The Hemispheres,41940143,Susan,,Hallandale Beach,25.97964,-80.11985,Entire home/apt,100,90,0,,,1,362,0,
33733606,Charmant Condo (4 1/2) Floride,254282802,François,,Pembroke Pines,25.99824,-80.2691,Entire home/apt,100,90,0,,,1,358,0,
33751346,Studio in Deerfield beach 2 miles to the beach,232172878,Nick,,Deerfield Beach,26.30118,-80.09646,Entire home/apt,75,1,29,3/16/2020,1.24,3,119,0,
33752768,"Cozy bedroom near shopping, restaurants & stadium",162605006,Lourdes,,Pembroke Pines,26.01018,-80.25955,Private room,40,2,6,3/9/2020,0.2,1,271,0,
33777662,COZY PET FRIENDLY 2/2 CONDO WITH OCEAN VIEW!,8917748,Tatiana,,Hollywood,25.99301,-80.11826,Entire home/apt,115,30,1,3/17/2021,0.15,6,214,1,
33782892,Villa by the Port - near FLL and Beach - Sleeps 10,115091394,Moses,,Dania Beach,26.06629,-80.1717,Entire home/apt,231,5,44,8/15/2021,1.6,6,85,26,
33788318,#2 ✴️ Strong Wifi & Good Kitchen,4246703,Matthew,,Fort Lauderdale,26.14125,-80.12373,Entire home/apt,88,1,78,9/15/2021,2.72,52,173,19,
33798209,Mobile Home Pompano Beach,87821968,Pascal,,Deerfield Beach,26.28869,-80.11344,Entire home/apt,35,30,5,11/19/2020,0.22,1,56,2,
33800621,Ft. Lauderdale Palace,1459274,Corey,,Fort Lauderdale,26.14045,-80.14581,Entire home/apt,150,2,1,9/1/2021,1,1,302,1,
33800834,Wyndham / Worldmark Sea Gardens 2bdrm,109904033,Colleen,,Pompano Beach,26.24695,-80.09323,Entire home/apt,178,2,0,,,11,68,0,
33800904,Ocean view 508/ Ocean manor / Balcony,171490554,Ayelen,,Fort Lauderdale,26.17723,-80.09763,Entire home/apt,199,2,69,9/19/2021,3.13,1,254,35,
33801123,"Peaceful Hollywood Beach Home
1 mile from beach",35133008,Brenda,,Hollywood,26.0202,-80.13788,Entire home/apt,116,7,16,9/8/2021,0.62,1,257,8,
33803243,One bedroom~ Vacation Rental Steps to ocean,20512179,Stefanie Deerfield Beach Vacations,,Deerfield Beach,26.30652,-80.0785,Entire home/apt,99,4,13,8/14/2021,0.48,13,4,7,
33803922,Beach House,50211462,Valeria,,Hollywood,26.01163,-80.12049,Entire home/apt,729,1,41,9/13/2021,1.68,10,296,14,
33807384,Condo 2/2 in Deerfield Beach Florida,248097571,Eric,,Deerfield Beach,26.29766,-80.1291,Entire home/apt,75,20,11,7/27/2021,0.46,1,54,6,
33807978,HELMANN A,159017689,Albert,,Sunrise,26.15903,-80.24228,Private room,150,2,1,2/2/2020,0.05,2,179,0,
33824097,Men only/Clothing Optional - Poolside King Room 2,114154684,Doug,,Wilton Manors,26.1585,-80.13698,Private room,142,1,4,10/4/2020,2.5,3,279,2,
33824392,Men only/clothing optional - Poolside Queen Room 3,114154684,Doug,,Wilton Manors,26.1585,-80.13698,Private room,132,1,15,6/28/2021,0.5,3,243,5,
33826041,Luxury Beach House,123017288,Evgeniy,,Hollywood,26.01139,-80.12177,Entire home/apt,671,1,57,8/2/2021,2.46,6,296,27,
33827301,"Beachwalk PH3203  2bed/2bath, South view",255399927,Tania,,Hallandale Beach,25.98486,-80.12193,Entire home/apt,250,10,9,7/15/2021,2.87,1,130,8,
33831477,Terry's Cozy Corner,255425575,Terrence,,Sunrise,26.15673,-80.27496,Entire home/apt,65,4,30,8/21/2021,1.06,1,76,10,
33835385,"Mermaid Haven near Beach, Wilton Manors, Cruises",117528405,Susan,,Oakland Park,26.17991,-80.15205,Entire home/apt,65,3,121,9/6/2021,4.19,1,132,30,
33868096,Hermoso departamento sobre la playa!! 2o,157550348,Dafna,,Hollywood,25.98994,-80.11714,Entire home/apt,213,5,17,7/30/2021,0.83,12,301,16,
33868879,Ocean Front State Of The Art,7624914,Laure,,Hollywood,25.98718,-80.11898,Entire home/apt,428,3,16,4/19/2021,1.49,26,340,13,
33868885,Zen Vacation Rentals Ocean Front Alexa,7624914,Laure,,Hallandale Beach,25.98606,-80.11787,Entire home/apt,326,3,33,7/4/2021,1.15,26,248,21,
33872239,Hermoso departamento sobre la playa!! 11p,157550348,Dafna,,Hollywood,25.98943,-80.1188,Entire home/apt,250,5,20,9/1/2021,0.95,12,252,17,
33878587,HOGAR ACOGEDOR CERCA DEL SAWGRASS MALL!!!,255832683,Tonny,,Plantation,26.13316,-80.29029,Private room,96,2,9,7/5/2021,0.33,1,364,1,
33880760,Estrada's Cozy Vacation Home| Near Hollywood Beach,255853575,Avecita,,Hollywood,26.02051,-80.23924,Entire home/apt,152,2,87,9/11/2021,3.6,1,361,26,
33884373,(4)  Summer in Wilton Manors,1099252,Celin Gonzalo (Gonzalo),,Wilton Manors,26.16325,-80.13258,Private room,79,2,5,9/12/2021,0.17,4,183,2,
33907061,HELMANN B,159017689,Albert,,Sunrise,26.15838,-80.24247,Private room,150,1,2,2/17/2020,0.07,2,180,0,
33907178,Villa Linda Walk To Beach Heated Pool 3/3 For 6,17469794,Valerie,,Fort Lauderdale,26.16136,-80.10269,Entire home/apt,324,5,18,7/31/2021,1.85,56,15,7,
33907197,"Private Backyard, 3 Bedroom on the Water, w/Pool",112867074,Sean,,Fort Lauderdale,26.19572,-80.10399,Entire home/apt,209,7,16,9/24/2021,0.59,24,188,9,
33907859,Alex's Quiet Getaway,222318282,Alex,,Tamarac,26.19282,-80.21657,Entire home/apt,650,1,3,12/15/2019,0.1,1,179,0,
33909046,Van Buren Villa,256064797,Simona,,Hollywood,26.0099,-80.13524,Entire home/apt,235,2,6,8/28/2021,0.23,2,265,4,
33909681,Classic Fort Lauderdale mid century home,45678380,Pietro,,Fort Lauderdale,26.14344,-80.15913,Entire home/apt,241,4,49,9/15/2021,2.45,2,315,33,
33912742,Strikingly beautiful house invites relax & comfort,930257,Mary + Misha,,Hollywood,26.02493,-80.1522,Entire home/apt,81,1,102,9/13/2021,4.5,5,286,61,
33933632,Waterfront Oasis (110),256242795,Emily,,Fort Lauderdale,26.16837,-80.10882,Entire home/apt,120,3,26,7/17/2021,1.14,31,89,7,
33935458,Great relaxation Place by the beach,50828435,Madonna,,Hollywood,26.02665,-80.12655,Entire home/apt,200,3,0,,,3,361,0,
33940913,"Enjoy a shared heated pool, terraces & shuffleboard - beach across the street!",112304095,Vacasa Florida,,Pompano Beach,26.25264,-80.08705,Entire home/apt,205,5,5,12/7/2019,0.22,3,363,0,
33940966,Wilton Manors Entire Home,256295405,Sherry,,Wilton Manors,26.15695,-80.13153,Entire home/apt,128,2,24,7/18/2020,1.19,1,213,0,
33941704,Family Friendly Home with Neighborhood Pool,182052423,Pamela,,Plantation,26.12573,-80.32881,Entire home/apt,120,1,49,5/31/2021,2.37,1,45,23,
33942659,1 Bedroom PRIVATE Home & Car Rental,254344089,Eva,,Hollywood,26.02117,-80.14256,Entire home/apt,65,1,6,6/28/2019,0.2,1,84,0,
33969168,Private Luxury Suite w/Full Kitchen Near Sawgrass,242132984,Patrice,,Sunrise,26.15193,-80.27984,Entire home/apt,61,2,67,9/7/2021,2.31,2,93,22,
33970705,Charming Loft 2 Miles Away From The Beach,109523907,Alexandra,,Hollywood,26.02517,-80.14596,Entire home/apt,61,30,25,6/26/2021,1.18,8,251,7,
33973185,Pompano Beach Retreat,256530222,Michelle,,Pompano Beach,26.23795,-80.09764,Entire home/apt,450,4,11,8/15/2021,0.38,1,300,6,
33973322,☄Cozy Room w/ Bed and TV☄,177705163,Golden Buddha,,Pembroke Pines,26.00523,-80.22691,Private room,55,1,49,9/6/2021,1.7,36,191,15,
33973991,☄Clean Room w/ Queen Bed☄,177705163,Golden Buddha,,Pembroke Pines,26.00721,-80.22751,Private room,48,1,40,8/30/2021,4.9,36,187,24,
33975384,❀Precious Room for Couple❀,177705163,Golden Buddha,,Fort Lauderdale,26.11424,-80.19022,Private room,50,1,61,9/12/2021,2.24,36,28,12,
33975575,❀Stunning Private Room❀,177705163,Golden Buddha,,Fort Lauderdale,26.11235,-80.19108,Private room,45,1,60,8/16/2021,2.39,36,27,13,
33983145,"OVER THE INTRACOASTAL CANAL, 1 BLOCK TO THE BEACH",17346641,Monica,,Pompano Beach,26.24155,-80.09107,Entire home/apt,100,3,35,8/30/2021,7.39,5,166,23,
33990363,Have your Vacation on Hallandale Beach!,256643362,Max,,Hallandale Beach,25.99372,-80.13704,Entire home/apt,500,3,3,5/20/2019,0.1,1,178,0,
33991209,Hostel Style Home in Hollywood,103610385,David,,Hollywood,26.00087,-80.15083,Shared room,28,1,35,9/11/2021,9.91,12,0,22,
33998504,PANORAMIC OCEAN VIEWS-STEPS TO THE BEACH-BY HILTON,17346641,Monica,,Fort Lauderdale,26.13664,-80.10878,Entire home/apt,132,2,34,8/20/2021,1.43,5,285,16,
34012609,Well Located Cozy Spacious Apartment,125820927,Genesis,,Hollywood,26.0393,-80.15339,Entire home/apt,100,1,59,4/18/2020,2.15,1,3,0,
34014087,Victoria Park Oasis,256824463,Alex & Sue,,Fort Lauderdale,26.13284,-80.12629,Entire home/apt,298,5,60,8/31/2021,2.31,1,17,25,
34035697,"Cozy Two Bedroom Apartment, Steps from the beach",102377189,Mariano,,Hollywood,26.01828,-80.11677,Entire home/apt,208,1,45,9/12/2021,1.55,7,343,25,
34052505,"Condo waterfront delightful, walk to everything",257133737,Carl,,Pompano Beach,26.2325,-80.0974,Entire home/apt,115,7,21,9/5/2021,0.72,1,183,15,
34054828,Close to Sawgrass’s and BB&T,183781331,Thaidy,,Sunrise,26.17548,-80.28579,Entire home/apt,180,2,3,5/19/2019,0.1,1,270,0,
34065332,COZY  & GORGEOUS FULL 1BR Apartment,70245508,Omri,,Hollywood,26.01189,-80.13406,Entire home/apt,72,2,84,9/9/2021,3.3,11,53,36,
34082290,Royal Vacation Home Pool/Jacuzzi/Sunspa Min Ocean,257363956,Rima,,Hollywood,26.0105,-80.12463,Entire home/apt,1373,3,13,8/29/2021,0.79,1,136,6,
34089100,SAFE.PrIVADE. COMFORT. 1 bedroon2baths. apartarmet,71726510,Janeth,,Pembroke Pines,25.99983,-80.31627,Entire home/apt,89,15,1,8/8/2021,0.58,1,179,1,
34092226,Two Bedroom Condo on Hollywood Beach,56648731,Brian,,Hollywood,25.98735,-80.11865,Entire home/apt,130,2,46,9/13/2021,2.17,1,57,29,
34103700,HYDE BEACH RESORT & RESIDENCE 1 BEDROOM 6TH FLOOR,2001930,Dmitri,,Hollywood,25.98781,-80.11987,Entire home/apt,208,5,2,6/7/2021,0.32,49,199,2,
34112926,Big Bedroom - gorgeous pool house - Coral SpringS,92022599,Amandine,,Coral Springs,26.25051,-80.27403,Private room,49,7,4,8/14/2021,4,4,333,4,
34114202,"Brand New Modern Mansion,  Waterfront, 6 Suites #1",39949312,Mark,,Hallandale Beach,25.97924,-80.12833,Entire home/apt,3471,3,14,7/5/2020,0.5,3,176,0,
34115157,"Ft Lauderdale Cottage w/ Patio, 2 Mi to Beach",126641496,Evolve,,Fort Lauderdale,26.1384,-80.13356,Entire home/apt,107,2,1,6/20/2021,0.3,63,240,1,
34115298,NEW & Central Beach 2/2 Duplex Villa w Pool & BBQ,33097959,Ariela,,Dania Beach,26.05724,-80.1437,Entire home/apt,157,3,60,9/21/2021,2.54,3,322,24,
34115675,"Bahama Beach Club Apt #3, Walk to Beach, Shops",35784515,Elaine,,Pompano Beach,26.2288,-80.09217,Entire home/apt,155,3,2,6/28/2021,0.23,10,192,2,
34138633,Quiet&clean Room near Sawgrass mall & BB&T,103537586,Yha,,Sunrise,26.16437,-80.29999,Private room,42,1,77,9/25/2021,3.15,5,0,37,
34144003,Minutes to the Beach Lyons Den Piece of Paradise,257785154,Clinton,,Pompano Beach,26.21416,-80.11384,Entire home/apt,250,3,56,9/19/2021,2.13,1,306,28,
34144886,Beach&Sun Pompano Beach Condo a Louer,257791670,Celine,,Pompano Beach,26.22928,-80.11402,Entire home/apt,125,7,0,,,1,157,0,
34150736,"Bahama Beach Club Studio #6, Two Blocks to Beach",35784515,Elaine,,Pompano Beach,26.22792,-80.09461,Entire home/apt,135,3,1,2/21/2021,0.14,10,191,1,
34153769,"Waterfront condo with pool, walk to the BEACH",239850582,Marilyn,,Pompano Beach,26.22848,-80.09406,Entire home/apt,135,1,97,9/6/2021,3.51,18,271,34,
34154102,CBH•BRAND NEW•HEATED POOL•WALK TO BEACH•,228693114,Michael,,Lauderdale By The Sea,26.19451,-80.10126,Entire home/apt,885,7,8,8/3/2021,0.38,9,225,1,
34165018,A Beautiful Private Room in a French Chalet,197742199,Liana,,Coral Springs,26.25804,-80.27822,Private room,136,1,5,7/25/2019,0.17,1,364,0,
34171516,Sunny Retreat w/ Large Private Pool & Grill,104693659,TurnKey Vacation Rentals,,Pompano Beach,26.23946,-80.11155,Entire home/apt,232,3,26,8/10/2021,4.79,48,337,16,
34173344,GORGEOUS Direct Waterfront & City Views*Walk to the Beach!,27375970,Vanessa & Gil,,Hallandale Beach,25.98616,-80.12303,Entire home/apt,479,3,35,7/31/2021,1.41,9,365,14,
34175290,Ocean view Studio on a 7-th floor,251806831,Sergio,,Hollywood,26.01296,-80.11566,Entire home/apt,77,3,34,8/11/2021,1.21,1,57,15,
34176874,BBH•WALK TO BEACH•HEATED POOL/HOT TUB•MONTHLY SPCL,228693114,Michael,,Lauderdale By The Sea,26.1912,-80.10084,Entire home/apt,513,3,19,8/14/2021,3.65,9,245,12,
34178058,Ocean view 2 bed room remodeled unit on a beach,5611017,Sergio,,Hollywood,25.9881,-80.11927,Entire home/apt,140,3,28,9/7/2021,1.06,17,77,19,
34178236,The Blue Beach House - Close to the Ocean,219193510,Shirley,,Deerfield Beach,26.30539,-80.09795,Entire home/apt,300,5,30,4/19/2020,1.3,1,0,0,
34178531,Beachfront Resort / remodeled 2 bed room apartment,5611017,Sergio,,Hollywood,26.02806,-80.12492,Entire home/apt,123,4,21,9/4/2021,4.32,17,0,17,
34200545,NEW & Central Beachy 1/1 Duplex Villa w Pool & BBQ,33097959,Ariela,,Dania Beach,26.05841,-80.14192,Entire home/apt,101,2,49,9/27/2021,2.19,3,0,19,
34200653,***Bedroom in gorgeous pool house in Coral Springs,92022599,Amandine,,Coral Springs,26.2502,-80.27301,Private room,47,7,3,3/31/2021,0.17,4,144,2,
34204224,Hip Studio w/Patio 1 Mi to Pompano Beach Pier,126641496,Evolve,,Pompano Beach,26.23625,-80.10041,Entire home/apt,75,2,1,2/17/2020,0.05,63,356,0,
34226855,"Resort Villa Z, Ocean/IntraCoastal, why not BOTH?",12540540,Tom,,Hillsboro Beach,26.29397,-80.07893,Entire home/apt,177,14,24,9/20/2021,1,5,244,14,
34229636,Hollywood Heaven,243382950,Francisco,,Hollywood,26.00865,-80.1403,Entire home/apt,375,5,15,7/5/2021,1.17,1,282,14,
34231112,Private room close to Pompano Beach.,258438753,Debra,,Margate,26.23168,-80.20577,Private room,60,2,8,2/24/2020,0.28,1,89,0,
34233358,Family and Friendly Getaway w/ Pool,258459142,Shannon,,North Lauderdale,26.22606,-80.23779,Entire home/apt,265,1,54,8/29/2021,2.54,2,176,25,
34242499,Modern Perfectly Located | Paradise Heated Pool,258526039,Daniel,,Wilton Manors,26.15834,-80.14414,Entire home/apt,228,5,77,9/7/2021,3.09,2,236,21,
34246505,Beautiful first floor Apt steps from the Beach!!!,163470337,Bobby,,Hollywood,26.00762,-80.11622,Hotel room,82,2,14,1/27/2020,0.5,3,59,1,
34246745,ECO Mango House 8 Min to Airport-Beach-Cruise Port,258560200,Claudia,,Dania Beach,26.04651,-80.1477,Entire home/apt,84,3,135,9/21/2021,5.38,1,247,37,
34278177,Pompano Beach Sweet Home,258793469,Amelia,,Deerfield Beach,26.29073,-80.12935,Entire home/apt,67,1,62,9/20/2021,2.64,1,185,30,
34279196,Beach Life,249277530,Carmen,,Hollywood,26.012459,-80.116165,Entire home/apt,83,1,12,9/18/2021,4.34,1,117,12,
34281228,Charming Condo steps from the Beach and Boardwalk,73993348,Dustin,,Hollywood,26.00979,-80.11568,Entire home/apt,135,2,62,8/30/2021,2.41,1,65,44,
34281816,"Waterfront & Luxurious
 Salt water pool =Paradise",87545405,Steven,,Hollywood,26.02058,-80.12912,Entire home/apt,627,3,70,9/13/2021,2.42,4,337,29,
34282836,Luxury Deerfield Beach Vacation Villa,23514451,Villas,,Deerfield Beach,26.29939,-80.08276,Entire home/apt,325,7,1,7/27/2019,0.04,1,308,0,
34288779,Lovely Studio Near the Beach and Downtown!!!,103914513,Carlos,,Hollywood,26.02324,-80.15169,Entire home/apt,58,2,49,9/7/2021,1.79,2,280,20,
34305461,Tastefully decorated waterfront Condo!!,165260528,Marilyne,,Pompano Beach,26.23366,-80.09796,Entire home/apt,145,12,10,8/7/2021,1.19,1,192,10,
34307077,Cute Studio/2 miles to beach/Parking/BBQ/WiFi/4,2252443,Reghina,,Hollywood,26.00535,-80.14211,Entire home/apt,66,2,27,8/8/2021,1.28,14,173,18,
34308504,Beachcomber 1 King Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22183,-80.09153,Entire home/apt,136,3,38,8/8/2021,1.45,10,89,25,
34309885,Relax by the Bay Studio (112),256242795,Emily,,Fort Lauderdale,26.16963,-80.1083,Entire home/apt,100,3,30,9/20/2021,1.05,31,88,20,
34310604,NEW!  SPECTACULAR!  WATERFRONT/POOL HOME!,45287494,Maria,,Coral Springs,26.2836,-80.23449,Entire home/apt,500,3,7,10/18/2020,0.37,1,6,1,
34310913,"Central Fort Lauderdale! Waterfront, Pool, 6 BR",9443719,Ida Annika,,Fort Lauderdale,26.18316,-80.1068,Entire home/apt,1478,2,2,8/26/2019,0.07,9,363,0,
34316935,Everything you need! under 1 mile beach/bars!,12773464,Marcos,,Pompano Beach,26.23703,-80.10991,Entire home/apt,80,3,38,8/15/2021,2.02,2,228,24,
34324865,3/2 SINGLE FAMILY HOUSE,18474412,Mike,,Dania Beach,26.05392,-80.14183,Entire home/apt,75,365,0,,,1,57,0,
34329622,Luxury Beach House with Salt Water Pool  Sleeps 10,4396194,Valentina,,Fort Lauderdale,26.16123,-80.11331,Entire home/apt,433,5,21,9/26/2021,1.04,1,274,13,
34335105,Tranquility close to Wilton Manors,123320215,Peta,,Fort Lauderdale,26.14224,-80.14242,Entire home/apt,106,2,8,9/5/2021,8,3,344,8,
34337889,"Paradise Found - Sun, Surf and Relaxation-",112784117,Talya,,Hollywood,26.00968,-80.15677,Entire home/apt,148,3,84,9/7/2021,20.66,1,70,51,
34339159,Peace of mind Oasis,259249192,Mike,,Pembroke Pines,26.01056,-80.23963,Entire home/apt,50,1,53,8/7/2021,2.33,2,319,4,
34364824,Beachcomber 2 Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22183,-80.09153,Entire home/apt,136,4,36,7/19/2021,1.88,10,79,22,
34366008,FUN AND WARM BOUTIQUE 1BR in Hollywood,70245508,Omri,,Hollywood,26.01226,-80.13562,Entire home/apt,70,3,38,6/30/2021,4.29,11,40,7,
34371098,Casa Del Sol,259480163,Carlos,,Hollywood,26.03125,-80.18008,Entire home/apt,250,3,0,,,1,199,0,
34371907,Private Studio Close to the Mall Casino & Beach,36396485,Jay,,Hallandale Beach,25.99073,-80.1407,Entire home/apt,52,1,64,8/31/2021,2.47,2,131,28,
34386678,Beach Front on the Sand Studio Apartment!,258847451,Roberto,,Lauderdale By The Sea,26.19561,-80.09592,Hotel room,282,1,8,7/27/2021,0.28,8,211,4,
34386831,Zen Garden Studio,65886539,Edwin & Mercedes,,West Park,25.97395,-80.17563,Entire home/apt,57,1,155,9/26/2021,6.64,3,324,81,
34386981,Beachcomber 2 Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22246,-80.09155,Entire home/apt,136,4,26,6/18/2021,5.57,10,86,21,
34387395,Van Buren Villa Cottage,256064797,Simona,,Hollywood,26.01904,-80.16019,Entire home/apt,156,2,2,1/16/2020,0.07,2,291,0,
34387755,Vacation Sian,181853043,Susana,,Hollywood,25.98799,-80.11976,Entire home/apt,126,2,18,8/19/2021,5.4,4,292,13,
34390011,Beautiful apt on the Beach -5th floor -Tides Condo,44249328,Agostina,,Hollywood,25.98722,-80.11946,Entire home/apt,179,5,51,8/24/2021,1.88,4,173,29,
34391100,Fabulous Studio Right on the BEACH with POOL! - #3,258847451,Roberto,,Lauderdale By The Sea,26.19316,-80.09707,Hotel room,209,1,11,5/14/2021,0.39,8,279,8,
